Active,Date Added,Last Active,URL,Price,ZIP,City,Disposition,Details
X,19.02.2024,19.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02926545430qspobkfn.4ll.dftlf.cvefkpwjdf.qsjdob/qiq,13000,481!12,čftlê!CveĜkpwjdf,3+kk,|  MHD  |  plastová okna  
X,15.02.2024,01.03.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029244167904ll5ll.t.hbsb{j.cb{fofn.{bisbepv.269n3.czupwf.qmpdiz/qiq,20990,481!17,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,11.02.2024,03.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0292293:7:0qspobkfn.{bsj{fofip.czuv.4ll.t.cbmlpofn/qiq,18500,481!12,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  balk  
X,07.02.2024,20.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0291:887910qspobkfn.{efofip.czuv.4ll.93n/qiq,13000,485!12,čftlê!CveĜkpwjdf,3+kk,|  balk  
X,02.02.2024,02.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02918297370qspobkfn.tbnptubuofip.qplpkf/qiq,8500,481!12,čftlê!CveĜkpwjdf,3+kk,|  OV  
X,02.02.2024,14.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02918376930npd.qflof.czemfoj.czu.w.epnf.4ll5ll.hbsb{.cb{fo.{bisbeb/qiq,23000,481!17,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,31.01.2024,15.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02917456:10qspobkfn.czuz4ll.86.n3.cvefkpwjdlb.594.48112.ipnpmf.dftlf.cvefkpwjdf.j/qiq,20000,481!12,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,31.01.2024,26.03.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02917588840qspobkfn.czu.4ll.nmbef.dftlf.cvefkpwjdf/qiq,19500,481!19,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,26.01.2024,05.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02914::5160qspobkfn.czu.4ll.74/qiq,18000,481!19,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,22.01.2024,06.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029132:1150qspobkfn.czuv.4ll.t.mpe{jj.b.qbslpwbdjn.tubojn.dftlf.wscof/qiq,17500,481!22,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,22.01.2024,01.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02912:72270czu.4ll.w.dfousv.d.cvefkpwjd.2/qiq,14500,481!12,čftlê!CveĜkpwjdf,3+kk,|  zateplen  
X,19.01.2024,26.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029117687:0qspobkfn.czuv.4ll.84.n.dftlf.cvefkpwjdf.iblmpwz.ewpsz/qiq,14000,481!16,čftlê!CveĜkpwjdf,3+kk,|  po rekonstrukci  
X,18.01.2024,11.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028:4565230qspobkfn.czuz4ll.:1.n3.qmbdifip.58335.dftlf.cvefkpwjdf.2.48112.dftlf.c/qiq,20000,481!12,čftlê!CveĜkpwjdf,3+kk,|  centrum  |  MHD  
X,16.01.2024,02.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028:52:6130obetubobseoj.czu.4ll.241n3cb{fohbsb{.ipvqbdlb.cb{fo.usb/qiq,23000,481!17,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,19.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028983:5890qspobkfn.czuz.4ll.1.n3.lbnfooz.vkf{e.fwd.:17.czu.lv/qiq,11000,484!92,čftlê!CveĜkpwjdf,3+kk,|  zateplen  |  balk  
X,11.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02894:35130qspobkfn.czu.4ll.76n3.dftlf.cvefkpwjdf/qiq,12000,481!12,čftlê!CveĜkpwjdf,3+kk,|  zateplen  |  MHD  
X,08.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028936972:0busblujwoj.czu.4.qplpkf.vm.csbojtpwtlb.91222/qiq,5500,481!16,čftlê!CveĜkpwjdf,3+kk,
X,24.11.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02886963370qspobkfn.czuz4ll.7886.n3.gsboujtlb.kfmfob.397:5.dftlf.cvefkpwjdf.6.481/qiq,16000,481!17,čftlê!CveĜkpwjdf,3+kk,|  novostavb  |  MHD  |  balk  
X,24.11.2023,26.11.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02886:6:380busblujwoj.czu.4.qplpkf.vm.es.tufktlbmb.54923/qiq,5500,481!12,čftlê!CveĜkpwjdf,3+kk,
X,15.11.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028826721:0qspobkfn.czuv.4ll.t.qbslpwbojn.w.opwf.vm.dftlf.cvefkpwjdf/qiq,20900,481!15,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
